playerId,sweaterNumber,position,game_id,team,first_name,last_name,fullname,Team_Sweater
8476822,11,C,2023020001,TBL,LUKE,GLENDENING,LUKE.GLENDENING,TBL11
8477426,20,L,2023020001,TBL,NICHOLAS,PAUL,NICHOLAS.PAUL,TBL20
8478010,21,C,2023020001,TBL,BRAYDEN,POINT,BRAYDEN.POINT,TBL21
8479591,23,C,2023020001,TBL,MICHAEL,EYSSIMONT,MICHAEL.EYSSIMONT,TBL23
8479542,38,L,2023020001,TBL,BRANDON,HAGEL,BRANDON.HAGEL,TBL38
8484325,39,C,2023020001,TBL,WALTTERI,MERELA,WALTTERI.MERELA,TBL39
8477353,64,C,2023020001,TBL,TYLER,MOTTE,TYLER.MOTTE,TBL64
8478519,71,C,2023020001,TBL,ANTHONY,CIRELLI,ANTHONY.CIRELLI,TBL71
8477839,73,L,2023020001,TBL,CONOR,SHEARY,CONOR.SHEARY,TBL73
8479661,84,L,2023020001,TBL,TANNER,JEANNOT,TANNER.JEANNOT,TBL84
8476453,86,R,2023020001,TBL,NIKITA,KUCHEROV,NIKITA.KUCHEROV,TBL86
8474564,91,C,2023020001,TBL,STEVEN,STAMKOS,STEVEN.STAMKOS,TBL91
8478178,43,D,2023020001,TBL,DARREN,RADDYSH,DARREN.RADDYSH,TBL43
8475177,44,D,2023020001,TBL,CALVIN,DE HAAN,CALVIN.DE HAAN,TBL44
8480246,48,D,2023020001,TBL,NICK,PERBIX,NICK.PERBIX,TBL48
8475167,77,D,2023020001,TBL,VICTOR,HEDMAN,VICTOR.HEDMAN,TBL77
8478416,81,D,2023020001,TBL,ERIK,CERNAK,ERIK.CERNAK,TBL81
8479410,98,D,2023020001,TBL,MIKHAIL,SERGACHEV,MIKHAIL.SERGACHEV,TBL98
8477992,31,G,2023020001,TBL,JONAS,JOHANSSON,JONAS.JOHANSSON,TBL31
8477035,90,G,2023020001,TBL,MATT,TOMKINS,MATT.TOMKINS,TBL90
8482055,10,L,2023020002,PIT,DREW,O'CONNOR,DREW.O'CONNOR,PIT10
8475810,17,R,2023020002,PIT,BRYAN,RUST,BRYAN.RUST,PIT17
8475191,19,R,2023020002,PIT,REILLY,SMITH,REILLY.SMITH,PIT19
8474189,20,C,2023020002,PIT,LARS,ELLER,LARS.ELLER,PIT20
8478424,43,C,2023020002,PIT,JANSEN,HARKINS,JANSEN.HARKINS,PIT43
8478569,55,C,2023020002,PIT,NOEL,ACCIARI,NOEL.ACCIARI,PIT55
8477404,59,C,2023020002,PIT,JAKE,GUENTZEL,JAKE.GUENTZEL,PIT59
8476483,67,R,2023020002,PIT,RICKARD,RAKELL,RICKARD.RAKELL,PIT67
8471215,71,C,2023020002,PIT,EVGENI,MALKIN,EVGENI.MALKIN,PIT71
8470604,77,C,2023020002,PIT,JEFF,CARTER,JEFF.CARTER,PIT77
8476442,83,L,2023020002,PIT,MATT,NIETO,MATT.NIETO,PIT83
8471675,87,C,2023020002,PIT,SIDNEY,CROSBY,SIDNEY.CROSBY,PIT87
8477244,2,D,2023020002,PIT,CHAD,RUHWEDEL,CHAD.RUHWEDEL,PIT2
8477435,27,D,2023020002,PIT,RYAN,GRAVES,RYAN.GRAVES,PIT27
8477969,28,D,2023020002,PIT,MARCUS,PETTERSSON,MARCUS.PETTERSSON,PIT28
8471724,58,D,2023020002,PIT,KRIS,LETANG,KRIS.LETANG,PIT58
8474578,65,D,2023020002,PIT,ERIK,KARLSSON,ERIK.KARLSSON,PIT65
8480058,73,D,2023020002,PIT,PIERRE-OLIVIER,JOSEPH,PIERRE-OLIVIER.JOSEPH,PIT73
8477465,35,G,2023020002,PIT,TRISTAN,JARRY,TRISTAN.JARRY,PIT35
8477968,39,G,2023020002,PIT,ALEX,NEDELJKOVIC,ALEX.NEDELJKOVIC,PIT39
8478403,9,C,2023020003,VGK,JACK,EICHEL,JACK.EICHEL,VGK9
8478462,10,C,2023020003,VGK,NICOLAS,ROY,NICOLAS.ROY,VGK10
8476905,20,C,2023020003,VGK,CHANDLER,STEPHENSON,CHANDLER.STEPHENSON,VGK20
8479353,21,C,2023020003,VGK,BRETT,HOWDEN,BRETT.HOWDEN,VGK21
8478020,22,R,2023020003,VGK,MICHAEL,AMADIO,MICHAEL.AMADIO,VGK22
8477478,28,L,2023020003,VGK,WILLIAM,CARRIER,WILLIAM.CARRIER,VGK28
8481032,43,C,2023020003,VGK,PAUL,COTTER,PAUL.COTTER,VGK43
8477964,49,C,2023020003,VGK,IVAN,BARBASHEV,IVAN.BARBASHEV,VGK49
8478434,55,R,2023020003,VGK,KEEGAN,KOLESAR,KEEGAN.KOLESAR,VGK55
8475913,61,R,2023020003,VGK,MARK,STONE,MARK.STONE,VGK61
8476448,71,C,2023020003,VGK,WILLIAM,KARLSSON,WILLIAM.KARLSSON,VGK71
8476539,81,R,2023020003,VGK,JONATHAN,MARCHESSAULT,JONATHAN.MARCHESSAULT,VGK81
8475188,3,D,2023020003,VGK,BRAYDEN,MCNABB,BRAYDEN.MCNABB,VGK3
8474565,7,D,2023020003,VGK,ALEX,PIETRANGELO,ALEX.PIETRANGELO,VGK7
8479980,14,D,2023020003,VGK,NICOLAS,HAGUE,NICOLAS.HAGUE,VGK14
8477018,17,D,2023020003,VGK,BEN,HUTTON,BEN.HUTTON,VGK17
8477447,27,D,2023020003,VGK,SHEA,THEODORE,SHEA.THEODORE,VGK27
8481167,94,D,2023020003,VGK,BRAYDEN,PACHAL,BRAYDEN.PACHAL,VGK94
8478499,33,G,2023020003,VGK,ADIN,HILL,ADIN.HILL,VGK33
8480313,36,G,2023020003,VGK,LOGAN,THOMPSON,LOGAN.THOMPSON,VGK36
8473533,11,C,2023020004,CAR,JORDAN,STAAL,JORDAN.STAAL,CAR11
8480835,18,C,2023020004,CAR,JACK,DRURY,JACK.DRURY,CAR18
8478427,20,C,2023020004,CAR,SEBASTIAN,AHO,SEBASTIAN.AHO,CAR20
8476474,23,R,2023020004,CAR,STEFAN,NOESEN,STEFAN.NOESEN,CAR23
8482093,24,C,2023020004,CAR,SETH,JARVIS,SETH.JARVIS,CAR24
8476921,48,L,2023020004,CAR,JORDAN,MARTINOOK,JORDAN.MARTINOOK,CAR48
8478047,58,L,2023020004,CAR,MICHAEL,BUNTING,MICHAEL.BUNTING,CAR58
8475855,71,R,2023020004,CAR,JESPER,FAST,JESPER.FAST,CAR71
8480829,82,C,2023020004,CAR,JESPERI,KOTKANIEMI,JESPERI.KOTKANIEMI,CAR82
8476882,86,C,2023020004,CAR,TEUVO,TERAVAINEN,TEUVO.TERAVAINEN,CAR86
8480039,88,C,2023020004,CAR,MARTIN,NECAS,MARTIN.NECAS,CAR88
8478970,5,D,2023020004,CAR,JALEN,CHATFIELD,JALEN.CHATFIELD,CAR5
8475200,7,D,2023020004,CAR,DMITRY,ORLOV,DMITRY.ORLOV,CAR7
8470613,8,D,2023020004,CAR,BRENT,BURNS,BRENT.BURNS,CAR8
8477488,22,D,2023020004,CAR,BRETT,PESCE,BRETT.PESCE,CAR22
8476958,74,D,2023020004,CAR,JACCOB,SLAVIN,JACCOB.SLAVIN,CAR74
8476869,76,D,2023020004,CAR,BRADY,SKJEI,BRADY.SKJEI,CAR76
8477950,77,D,2023020004,CAR,TONY,DEANGELO,TONY.DEANGELO,CAR77
8475883,31,G,2023020004,CAR,FREDERIK,ANDERSEN,FREDERIK.ANDERSEN,CAR31
8477293,32,G,2023020004,CAR,ANTTI,RAANTA,ANTTI.RAANTA,CAR32
8477503,11,C,2023020005,TOR,MAX,DOMI,MAX.DOMI,TOR11
8478483,16,R,2023020005,TOR,MITCH,MARNER,MITCH.MARNER,TOR16
8479393,18,L,2023020005,TOR,NOAH,GREGOR,NOAH.GREGOR,TOR18
8475714,19,C,2023020005,TOR,CALLE,JARNKROK,CALLE.JARNKROK,TOR19
8482720,23,L,2023020005,TOR,MATTHEW,KNIES,MATTHEW.KNIES,TOR23
8479318,34,C,2023020005,TOR,AUSTON,MATTHEWS,AUSTON.MATTHEWS,TOR34
8483489,39,C,2023020005,TOR,FRASER,MINTEN,FRASER.MINTEN,TOR39
8477479,59,L,2023020005,TOR,TYLER,BERTUZZI,TYLER.BERTUZZI,TOR59
8480144,64,C,2023020005,TOR,DAVID,KAMPF,DAVID.KAMPF,TOR64
8471817,75,R,2023020005,TOR,RYAN,REAVES,RYAN.REAVES,TOR75
8477939,88,R,2023020005,TOR,WILLIAM,NYLANDER,WILLIAM.NYLANDER,TOR88
8475166,91,C,2023020005,TOR,JOHN,TAVARES,JOHN.TAVARES,TOR91
8475906,3,D,2023020005,TOR,JOHN,KLINGBERG,JOHN.KLINGBERG,TOR3
8476931,22,D,2023020005,TOR,JAKE,MCCABE,JAKE.MCCABE,TOR22
8480043,37,D,2023020005,TOR,TIMOTHY,LILJEGREN,TIMOTHY.LILJEGREN,TOR37
8476853,44,D,2023020005,TOR,MORGAN,RIELLY,MORGAN.RIELLY,TOR44
8470966,55,D,2023020005,TOR,MARK,GIORDANO,MARK.GIORDANO,TOR55
8474673,78,D,2023020005,TOR,TJ,BRODIE,TJ.BRODIE,TOR78
8478492,35,G,2023020005,TOR,ILYA,SAMSONOV,ILYA.SAMSONOV,TOR35
8479361,60,G,2023020005,TOR,JOSEPH,WOLL,JOSEPH.WOLL,TOR60
8479365,11,C,2023020006,BOS,TRENT,FREDERIC,TRENT.FREDERIC,BOS11
8475745,13,C,2023020006,BOS,CHARLIE,COYLE,CHARLIE.COYLE,BOS13
8473473,17,L,2023020006,BOS,MILAN,LUCIC,MILAN.LUCIC,BOS17
8478401,18,C,2023020006,BOS,PAVEL,ZACHA,PAVEL.ZACHA,BOS18
8481556,19,C,2023020006,BOS,JOHN,BEECHER,JOHN.BEECHER,BOS19
8474037,21,L,2023020006,BOS,JAMES,VAN RIEMSDYK,JAMES.VAN RIEMSDYK,BOS21
8479987,39,C,2023020006,BOS,MORGAN,GEEKIE,MORGAN.GEEKIE,BOS39
8483505,51,C,2023020006,BOS,MATTHEW,POITRAS,MATTHEW.POITRAS,BOS51
8473419,63,L,2023020006,BOS,BRAD,MARCHAND,BRAD.MARCHAND,BOS63
8478498,74,L,2023020006,BOS,JAKE,DEBRUSK,JAKE.DEBRUSK,BOS74
8477956,88,R,2023020006,BOS,DAVID,PASTRNAK,DAVID.PASTRNAK,BOS88
8480880,94,C,2023020006,BOS,JAKUB,LAUKO,JAKUB.LAUKO,BOS94
8474031,12,D,2023020006,BOS,KEVIN,SHATTENKIRK,KEVIN.SHATTENKIRK,BOS12
8478443,25,D,2023020006,BOS,BRANDON,CARLO,BRANDON.CARLO,BOS25
8476854,27,D,2023020006,BOS,HAMPUS,LINDHOLM,HAMPUS.LINDHOLM,BOS27
8475762,28,D,2023020006,BOS,DEREK,FORBORT,DEREK.FORBORT,BOS28
8476891,48,D,2023020006,BOS,MATT,GRZELCYK,MATT.GRZELCYK,BOS48
8479325,73,D,2023020006,BOS,CHARLIE,MCAVOY,CHARLIE.MCAVOY,BOS73
8480280,1,G,2023020006,BOS,JEREMY,SWAYMAN,JEREMY.SWAYMAN,BOS1
8476999,35,G,2023020006,BOS,LINUS,ULLMARK,LINUS.ULLMARK,BOS35
8476456,10,C,2023020007,CGY,JONATHAN,HUBERDEAU,JONATHAN.HUBERDEAU,CGY10
8474150,11,C,2023020007,CGY,MIKAEL,BACKLUND,MIKAEL.BACKLUND,CGY11
8481068,17,C,2023020007,CGY,YEGOR,SHARANGOVICH,YEGOR.SHARANGOVICH,CGY17
8478421,18,L,2023020007,CGY,A.J.,GREER,A.J..GREER,CGY18
8476399,20,C,2023020007,CGY,BLAKE,COLEMAN,BLAKE.COLEMAN,CGY20
8482679,27,R,2023020007,CGY,MATT,CORONATO,MATT.CORONATO,CGY27
8477496,28,C,2023020007,CGY,ELIAS,LINDHOLM,ELIAS.LINDHOLM,CGY28
8479346,29,C,2023020007,CGY,DILLON,DUBE,DILLON.DUBE,CGY29
8480008,63,C,2023020007,CGY,ADAM,RUZICKA,ADAM.RUZICKA,CGY63
8482652,71,R,2023020007,CGY,WALKER,DUEHR,WALKER.DUEHR,CGY71
8478233,88,L,2023020007,CGY,ANDREW,MANGIAPANE,ANDREW.MANGIAPANE,CGY88
8475172,91,C,2023020007,CGY,NAZEM,KADRI,NAZEM.KADRI,CGY91
8478397,4,D,2023020007,CGY,RASMUS,ANDERSSON,RASMUS.ANDERSSON,CGY4
8475690,8,D,2023020007,CGY,CHRIS,TANEV,CHRIS.TANEV,CGY8
8477507,16,D,2023020007,CGY,NIKITA,ZADOROV,NIKITA.ZADOROV,CGY16
8477346,52,D,2023020007,CGY,MACKENZIE,WEEGAR,MACKENZIE.WEEGAR,CGY52
8478396,55,D,2023020007,CGY,NOAH,HANIFIN,NOAH.HANIFIN,CGY55
8477851,82,D,2023020007,CGY,JORDAN,OESTERLE,JORDAN.OESTERLE,CGY82
8474593,25,G,2023020007,CGY,JACOB,MARKSTROM,JACOB.MARKSTROM,CGY25
8478435,80,G,2023020007,CGY,DAN,VLADAR,DAN.VLADAR,CGY80
8477960,9,R,2023020008,LAK,ADRIAN,KEMPE,ADRIAN.KEMPE,LAK9
8471685,11,C,2023020008,LAK,ANZE,KOPITAR,ANZE.KOPITAR,LAK11
8479675,12,L,2023020008,LAK,TREVOR,MOORE,TREVOR.MOORE,LAK12
8477942,22,L,2023020008,LAK,KEVIN,FIALA,KEVIN.FIALA,LAK22
8476479,24,C,2023020008,LAK,PHILLIP,DANAULT,PHILLIP.DANAULT,LAK24
8481481,46,C,2023020008,LAK,BLAKE,LIZOTTE,BLAKE.LIZOTTE,LAK46
8482124,55,R,2023020008,LAK,QUINTON,BYFIELD,QUINTON.BYFIELD,LAK55
8473453,61,C,2023020008,LAK,TREVOR,LEWIS,TREVOR.LEWIS,LAK61
8482155,78,R,2023020008,LAK,ALEX,LAFERRIERE,ALEX.LAFERRIERE,LAK78
8479400,80,L,2023020008,LAK,PIERRE-LUC,DUBOIS,PIERRE-LUC.DUBOIS,LAK80
8479336,91,R,2023020008,LAK,CARL,GRUNDSTROM,CARL.GRUNDSTROM,LAK91
8478911,3,D,2023020008,LAK,MATT,ROY,MATT.ROY,LAK3
8477971,5,D,2023020008,LAK,ANDREAS,ENGLUND,ANDREAS.ENGLUND,LAK5
8481600,7,D,2023020008,LAK,TOBIAS,BJORNFOT,TOBIAS.BJORNFOT,LAK7
8474563,8,D,2023020008,LAK,DREW,DOUGHTY,DREW.DOUGHTY,LAK8
8479998,44,D,2023020008,LAK,MIKEY,ANDERSON,MIKEY.ANDERSON,LAK44
8478882,84,D,2023020008,LAK,VLADISLAV,GAVRIKOV,VLADISLAV.GAVRIKOV,LAK84
8477831,29,G,2023020008,LAK,PHEONIX,COPLEY,PHEONIX.COPLEY,LAK29
8475660,39,G,2023020008,LAK,CAM,TALBOT,CAM.TALBOT,LAK39
8478444,6,R,2023020009,VAN,BROCK,BOESER,BROCK.BOESER,VAN6
8478856,8,R,2023020009,VAN,CONOR,GARLAND,CONOR.GARLAND,VAN8
8476468,9,C,2023020009,VAN,J.T.,MILLER,J.T..MILLER,VAN9
8478043,18,C,2023020009,VAN,SAM,LAFFERTY,SAM.LAFFERTY,VAN18
8481535,21,L,2023020009,VAN,NILS,HOGLANDER,NILS.HOGLANDER,VAN21
8480459,24,C,2023020009,VAN,PIUS,SUTER,PIUS.SUTER,VAN24
8476858,34,L,2023020009,VAN,PHILLIP,DI GIUSEPPE,PHILLIP.DI GIUSEPPE,VAN34
8480012,40,C,2023020009,VAN,ELIAS,PETTERSSON,ELIAS.PETTERSSON,VAN40
8478463,72,L,2023020009,VAN,ANTHONY,BEAUVILLIER,ANTHONY.BEAUVILLIER,VAN72
8478057,81,C,2023020009,VAN,DAKOTA,JOSHUA,DAKOTA.JOSHUA,VAN81
8483808,96,L,2023020009,VAN,ANDREI,KUZMENKO,ANDREI.KUZMENKO,VAN96
8479425,17,D,2023020009,VAN,FILIP,HRONEK,FILIP.HRONEK,VAN17
8484254,41,D,2023020009,VAN,AKITO,HIROSE,AKITO.HIROSE,VAN41
8480800,43,D,2023020009,VAN,QUINN,HUGHES,QUINN.HUGHES,VAN43
8478454,47,D,2023020009,VAN,NOAH,JUULSEN,NOAH.JUULSEN,VAN47
8474574,57,D,2023020009,VAN,TYLER,MYERS,TYLER.MYERS,VAN57
8474013,82,D,2023020009,VAN,IAN,COLE,IAN.COLE,VAN82
8479193,29,G,2023020009,VAN,CASEY,DESMITH,CASEY.DESMITH,VAN29
8477967,35,G,2023020009,VAN,THATCHER,DEMKO,THATCHER.DEMKO,VAN35
8484145,9,L,2023020010,BUF,ZACH,BENSON,ZACH.BENSON,BUF9
8478413,12,L,2023020010,BUF,JORDAN,GREENWAY,JORDAN.GREENWAY,BUF12
8481522,19,C,2023020010,BUF,PEYTON,KREBS,PEYTON.KREBS,BUF19
8473449,21,R,2023020010,BUF,KYLE,OKPOSO,KYLE.OKPOSO,BUF21
8481528,24,C,2023020010,BUF,DYLAN,COZENS,DYLAN.COZENS,BUF24
8476878,28,C,2023020010,BUF,ZEMGUS,GIRGENSONS,ZEMGUS.GIRGENSONS,BUF28
8479999,37,C,2023020010,BUF,CASEY,MITTELSTADT,CASEY.MITTELSTADT,BUF37
8475784,53,L,2023020010,BUF,JEFF,SKINNER,JEFF.SKINNER,BUF53
8478109,71,L,2023020010,BUF,VICTOR,OLOFSSON,VICTOR.OLOFSSON,BUF71
8479420,72,C,2023020010,BUF,TAGE,THOMPSON,TAGE.THOMPSON,BUF72
8482175,77,R,2023020010,BUF,JJ,PETERKA,JJ.PETERKA,BUF77
8477949,89,R,2023020010,BUF,ALEX,TUCH,ALEX.TUCH,BUF89
8473446,6,D,2023020010,BUF,ERIK,JOHNSON,ERIK.JOHNSON,BUF6
8480035,10,D,2023020010,BUF,HENRI,JOKIHARJU,HENRI.JOKIHARJU,BUF10
8480807,23,D,2023020010,BUF,MATTIAS,SAMUELSSON,MATTIAS.SAMUELSSON,BUF23
8482671,25,D,2023020010,BUF,OWEN,POWER,OWEN.POWER,BUF25
8480839,26,D,2023020010,BUF,RASMUS,DAHLIN,RASMUS.DAHLIN,BUF26
8477365,75,D,2023020010,BUF,CONNOR,CLIFTON,CONNOR.CLIFTON,BUF75
8482221,27,G,2023020010,BUF,DEVON,LEVI,DEVON.LEVI,BUF27
8477480,31,G,2023020010,BUF,ERIC,COMRIE,ERIC.COMRIE,BUF31
8482705,4,C,2023020011,CBJ,COLE,SILLINGER,COLE.SILLINGER,CBJ4
8476374,7,C,2023020011,CBJ,SEAN,KURALY,SEAN.KURALY,CBJ7
8484166,11,C,2023020011,CBJ,ADAM,FANTILLI,ADAM.FANTILLI,CBJ11
8476346,13,L,2023020011,CBJ,JOHNNY,GAUDREAU,JOHNNY.GAUDREAU,CBJ13
8479941,17,R,2023020011,CBJ,JUSTIN,DANFORTH,JUSTIN.DANFORTH,CBJ17
8479339,29,L,2023020011,CBJ,PATRIK,LAINE,PATRIK.LAINE,CBJ29
8476432,38,C,2023020011,CBJ,BOONE,JENNER,BOONE.JENNER,CBJ38
8480074,42,C,2023020011,CBJ,ALEXANDRE,TEXIER,ALEXANDRE.TEXIER,CBJ42
8480762,50,L,2023020011,CBJ,ERIC,ROBINSON,ERIC.ROBINSON,CBJ50
8480205,52,C,2023020011,CBJ,EMIL,BEMSTROM,EMIL.BEMSTROM,CBJ52
8480893,86,R,2023020011,CBJ,KIRILL,MARCHENKO,KIRILL.MARCHENKO,CBJ86
8478458,96,C,2023020011,CBJ,JACK,ROSLOVIC,JACK.ROSLOVIC,CBJ96
8479369,2,D,2023020011,CBJ,ANDREW,PEEKE,ANDREW.PEEKE,CBJ2
8478460,8,D,2023020011,CBJ,ZACH,WERENSKI,ZACH.WERENSKI,CBJ8
8478500,9,D,2023020011,CBJ,IVAN,PROVOROV,IVAN.PROVOROV,CBJ9
8479402,22,D,2023020011,CBJ,JAKE,BEAN,JAKE.BEAN,CBJ22
8475790,44,D,2023020011,CBJ,ERIK,GUDBRANSON,ERIK.GUDBRANSON,CBJ44
8476923,78,D,2023020011,CBJ,DAMON,SEVERSON,DAMON.SEVERSON,CBJ78
8477484,30,G,2023020011,CBJ,SPENCER,MARTIN,SPENCER.MARTIN,CBJ30
8478007,90,G,2023020011,CBJ,ELVIS,MERZLIKINS,ELVIS.MERZLIKINS,CBJ90
8482125,10,R,2023020012,NJD,ALEXANDER,HOLTZ,ALEXANDER.HOLTZ,NJD10
8480002,13,C,2023020012,NJD,NICO,HISCHIER,NICO.HISCHIER,NJD13
8476292,18,L,2023020012,NJD,ONDREJ,PALAT,ONDREJ.PALAT,NJD18
8479415,20,C,2023020012,NJD,MICHAEL,MCLEOD,MICHAEL.MCLEOD,NJD20
8478414,28,R,2023020012,NJD,TIMO,MEIER,TIMO.MEIER,NJD28
8477508,42,C,2023020012,NJD,CURTIS,LAZAR,CURTIS.LAZAR,NJD42
8475287,56,L,2023020012,NJD,ERIK,HAULA,ERIK.HAULA,NJD56
8479407,63,L,2023020012,NJD,JESPER,BRATT,JESPER.BRATT,NJD63
8475726,73,C,2023020012,NJD,TYLER,TOFFOLI,TYLER.TOFFOLI,NJD73
8481559,86,C,2023020012,NJD,JACK,HUGHES,JACK.HUGHES,NJD86
8482110,91,C,2023020012,NJD,DAWSON,MERCER,DAWSON.MERCER,NJD91
8477931,92,L,2023020012,NJD,TOMAS,NOSEK,TOMAS.NOSEK,NJD92
8474090,2,D,2023020012,NJD,BRENDAN,SMITH,BRENDAN.SMITH,NJD2
8478507,6,D,2023020012,NJD,JOHN,MARINO,JOHN.MARINO,NJD6
8476462,7,D,2023020012,NJD,DOUGIE,HAMILTON,DOUGIE.HAMILTON,NJD7
8482684,43,D,2023020012,NJD,LUKE,HUGHES,LUKE.HUGHES,NJD43
8478399,71,D,2023020012,NJD,JONAS,SIEGENTHALER,JONAS.SIEGENTHALER,NJD71
8480860,88,D,2023020012,NJD,KEVIN,BAHL,KEVIN.BAHL,NJD88
8481033,40,G,2023020012,NJD,AKIRA,SCHMID,AKIRA.SCHMID,NJD40
8477970,41,G,2023020012,NJD,VITEK,VANECEK,VITEK.VANECEK,NJD41
8480848,10,C,2023020013,DAL,TY,DELLANDREA,TY.DELLANDREA,DAL10
8476889,12,C,2023020013,DAL,RADEK,FAKSA,RADEK.FAKSA,DAL12
8473994,14,L,2023020013,DAL,JAMIE,BENN,JAMIE.BENN,DAL14
8475225,15,C,2023020013,DAL,CRAIG,SMITH,CRAIG.SMITH,DAL15
8470794,16,C,2023020013,DAL,JOE,PAVELSKI,JOE.PAVELSKI,DAL16
8479351,18,C,2023020013,DAL,SAM,STEEL,SAM.STEEL,DAL18
8480027,21,L,2023020013,DAL,JASON,ROBERTSON,JASON.ROBERTSON,DAL21
8478975,27,L,2023020013,DAL,MASON,MARCHMENT,MASON.MARCHMENT,DAL27
8482740,53,C,2023020013,DAL,WYATT,JOHNSTON,WYATT.JOHNSTON,DAL53
8474149,63,R,2023020013,DAL,EVGENII,DADONOV,EVGENII.DADONOV,DAL63
8475794,91,C,2023020013,DAL,TYLER,SEGUIN,TYLER.SEGUIN,DAL91
8475168,95,C,2023020013,DAL,MATT,DUCHENE,MATT.DUCHENE,DAL95
8475825,2,D,2023020013,DAL,JANI,HAKANPÄÄ,JANI.HAKANPÄÄ,DAL2
8480036,4,D,2023020013,DAL,MIRO,HEISKANEN,MIRO.HEISKANEN,DAL4
8480878,5,D,2023020013,DAL,NILS,LUNDKVIST,NILS.LUNDKVIST,DAL5
8470600,20,D,2023020013,DAL,RYAN,SUTER,RYAN.SUTER,DAL20
8476902,23,D,2023020013,DAL,ESA,LINDELL,ESA.LINDELL,DAL23
8481581,55,D,2023020013,DAL,THOMAS,HARLEY,THOMAS.HARLEY,DAL55
8479979,29,G,2023020013,DAL,JAKE,OETTINGER,JAKE.OETTINGER,DAL29
8475809,41,G,2023020013,DAL,SCOTT,WEDGEWOOD,SCOTT.WEDGEWOOD,DAL41
8481557,12,L,2023020014,MIN,MATT,BOLDY,MATT.BOLDY,MIN12
8478493,14,C,2023020014,MIN,JOEL,ERIKSSON EK,JOEL.ERIKSSON EK,MIN14
8475220,17,L,2023020014,MIN,MARCUS,FOLIGNO,MARCUS.FOLIGNO,MIN17
8474034,20,L,2023020014,MIN,PAT,MAROON,PAT.MAROON,MIN20
8479520,21,R,2023020014,MIN,BRANDON,DUHAIME,BRANDON.DUHAIME,MIN21
8482079,23,C,2023020014,MIN,MARCO,ROSSI,MARCO.ROSSI,MIN23
8480980,26,C,2023020014,MIN,CONNOR,DEWAR,CONNOR.DEWAR,MIN26
8475692,36,R,2023020014,MIN,MATS,ZUCCARELLO,MATS.ZUCCARELLO,MIN36
8477451,38,R,2023020014,MIN,RYAN,HARTMAN,RYAN.HARTMAN,MIN38
8477919,89,C,2023020014,MIN,FREDERICK,GAUDREAU,FREDERICK.GAUDREAU,MIN89
8475149,90,L,2023020014,MIN,MARCUS,JOHANSSON,MARCUS.JOHANSSON,MIN90
8478864,97,L,2023020014,MIN,KIRILL,KAPRIZOV,KIRILL.KAPRIZOV,MIN97
8480884,2,D,2023020014,MIN,CALEN,ADDISON,CALEN.ADDISON,MIN2
8475750,4,D,2023020014,MIN,JON,MERRILL,JON.MERRILL,MIN4
8478136,5,D,2023020014,MIN,JAKE,MIDDLETON,JAKE.MIDDLETON,MIN5
8482122,7,D,2023020014,MIN,BROCK,FABER,BROCK.FABER,MIN7
8476463,25,D,2023020014,MIN,JONAS,BRODIN,JONAS.BRODIN,MIN25
8471274,33,D,2023020014,MIN,ALEX,GOLIGOSKI,ALEX.GOLIGOSKI,MIN33
8470594,29,G,2023020014,MIN,MARC-ANDRE,FLEURY,MARC-ANDRE.FLEURY,MIN29
8479406,32,G,2023020014,MIN,FILIP,GUSTAVSSON,FILIP.GUSTAVSSON,MIN32
8479996,8,C,2023020015,NSH,CODY,GLASS,CODY.GLASS,NSH8
8476887,9,L,2023020015,NSH,FILIP,FORSBERG,FILIP.FORSBERG,NSH9
8476925,10,C,2023020015,NSH,COLTON,SISSONS,COLTON.SISSONS,NSH10
8478508,13,C,2023020015,NSH,YAKOV,TRENIN,YAKOV.TRENIN,NSH13
8474679,14,R,2023020015,NSH,GUSTAV,NYQUIST,GUSTAV.NYQUIST,NSH14
8481577,26,R,2023020015,NSH,PHILIP,TOMASINO,PHILIP.TOMASINO,NSH26
8482062,36,R,2023020015,NSH,COLE,SMITH,COLE.SMITH,NSH36
8480748,44,L,2023020015,NSH,KIEFER,SHERWOOD,KIEFER.SHERWOOD,NSH44
8481704,75,C,2023020015,NSH,JUUSO,PARSSINEN,JUUSO.PARSSINEN,NSH75
8482146,77,R,2023020015,NSH,LUKE,EVANGELISTA,LUKE.EVANGELISTA,NSH77
8478438,82,C,2023020015,NSH,TOMMY,NOVAK,TOMMY.NOVAK,NSH82
8475158,90,C,2023020015,NSH,RYAN,O'REILLY,RYAN.O'REILLY,NSH90
8478468,3,D,2023020015,NSH,JEREMY,LAUZON,JEREMY.LAUZON,NSH3
8475197,22,D,2023020015,NSH,TYSON,BARRIE,TYSON.BARRIE,NSH22
8474151,27,D,2023020015,NSH,RYAN,MCDONAGH,RYAN.MCDONAGH,NSH27
8478851,45,D,2023020015,NSH,ALEXANDRE,CARRIER,ALEXANDRE.CARRIER,NSH45
8479371,57,D,2023020015,NSH,DANTE,FABBRO,DANTE.FABBRO,NSH57
8474600,59,D,2023020015,NSH,ROMAN,JOSI,ROMAN.JOSI,NSH59
8480947,32,G,2023020015,NSH,KEVIN,LANKINEN,KEVIN.LANKINEN,NSH32
8477424,74,G,2023020015,NSH,JUUSE,SAROS,JUUSE.SAROS,NSH74
8481477,7,C,2023020016,SJS,NICO,STURM,NICO.STURM,SJS7
